,Year,Make,Model,Variant,Engine Type,City,Transmission,Price_numeric,Distance_numeric,New_price_numeric,Price_Drop_%,to_drop
247,2022,MG,Astor,Sharp 1.5 CVT Old Generation [2021-2023],Petrol,Ahmedabad,Automatic (CVT),1400000.0,23065,1588000.0,11.838790931989925,0
249,2016,BMW,3 Series,320d Luxury Line,Diesel,Ahmedabad,Automatic (TC),2200000.0,90573,4829000.0,54.441913439635535,0
250,2017,BMW,X1 [2010-2012],sDrive20d,Diesel,Ahmedabad,Automatic,2275000.0,85000,2580000.0,11.821705426356589,0
251,2018,Toyota,Innova Crysta [2016-2020],2.4 ZX 7 STR,Diesel,Ahmedabad,Manual,1950000.0,85000,2244000.0,13.101604278074866,0
252,2015,Honda,Amaze [2013-2016],1.2 S AT i-VTEC,Petrol,Ahmedabad,Automatic,475000.0,61000,721000.0,34.11927877947296,0
253,2020,Hyundai,Kona Electric,Premium,Electric,Ahmedabad,Automatic,1600000.0,36535,2384000.0,32.88590604026846,0
254,2021,BMW,2 Series Gran Coupe,220i M Sport,Petrol,Ahmedabad,Automatic (TC),3200000.0,43466,4390000.0,27.10706150341686,0
255,2021,Tata,Tigor,XZ,Petrol,Ahmedabad,Manual,650000.0,8135,730000.0,10.95890410958904,0
256,2023,Hyundai,Creta [2020-2023],S Plus 1.5 Petrol Knight,Petrol,Ahmedabad,Manual,1290000.0,41000,1373000.0,6.04515659140568,0
258,2020,Hyundai,Venue,S 1.2 Petrol,Petrol,Ahmedabad,Manual,775000.0,64000,911000.0,14.928649835345773,0
260,2017,Hyundai,Elite i20 [2014-2015],Asta 1.2,Petrol,Ahmedabad,Manual,500000.0,85264,712000.0,29.775280898876407,0
263,2020,MG,Gloster,Savvy 6 STR 2.0 Twin Turbo 4WD,Diesel,Ahmedabad,Automatic (TC),3500000.0,40000,4316000.0,18.906394810009267,0
264,2018,Land Rover,Discovery [2014-2017],HSE,Diesel,Ahmedabad,Automatic,3750000.0,87000,11300000.0,66.8141592920354,0
265,2015,Volvo,XC60 [2013-2015],Summum D5,Diesel,Ahmedabad,Automatic,1850000.0,100000,5100000.0,63.725490196078425,0
266,2016,BMW,X3 [2014-2018],xDrive-20d xLine,Diesel,Ahmedabad,Automatic,2450000.0,126000,5320000.0,53.94736842105263,0
269,2017,MINI,Cooper,D 5 Door,Diesel,Ahmedabad,Automatic,2475000.0,54000,3600000.0,31.25,0
270,2016,Volkswagen,Vento [2010-2012],Highline Diesel,Diesel,Ahmedabad,Manual,550000.0,157525,1026000.0,46.393762183235864,0
272,2014,Honda,City [2014-2017],E,Petrol,Ahmedabad,Manual,595000.0,53000,841000.0,29.25089179548157,0
273,2016,Maruti Suzuki,Alto 800,LXi,CNG,Ahmedabad,Manual,275000.0,64000,394000.0,30.20304568527919,0
274,2022,Tata,Tigor,XZ,Petrol,Ahmedabad,Manual,725000.0,14000,730000.0,0.684931506849315,0
276,2017,Honda,Jazz,V,Petrol,Ahmedabad,Manual,650000.0,66000,811000.0,19.852034525277436,0
277,2017,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,Petrol,Ahmedabad,Manual,595000.0,62000,606000.0,1.8151815181518154,0
278,2017,BMW,X3 [2014-2018],xDrive-20d xLine,Diesel,Ahmedabad,Automatic,2500000.0,77760,5320000.0,53.00751879699248,0
279,2017,Porsche,Cayenne,Diesel,Diesel,Ahmedabad,Automatic,4850000.0,70000,11900000.0,59.2436974789916,0
281,2019,Maruti Suzuki,Baleno [2019-2022],Zeta,Petrol,Ahmedabad,Manual,695000.0,44040,747000.0,6.961178045515395,0
282,2019,Maruti Suzuki,Alto 800,LXi,Petrol,Ahmedabad,Manual,351000.0,12629,394000.0,10.913705583756345,0
284,2018,Honda,Jazz,V,Petrol,Ahmedabad,Manual,695000.0,18236,811000.0,14.303329223181258,0
285,2020,Tata,Nexon [2017-2020],XM,Petrol,Ahmedabad,Manual,725000.0,23880,771000.0,5.966277561608301,0
288,2022,Hyundai,Creta,EX 1.5 Diesel,Diesel,Ahmedabad,Manual,1375000.0,31632,1379000.0,0.290065264684554,0
289,2021,Tata,Harrier [2019-2023],XT,Diesel,Ahmedabad,Manual,1550000.0,35448,1773000.0,12.577552171460802,0
290,2018,Hyundai,Creta [2017-2018],E Plus 1.6 Petrol,Petrol,Ahmedabad,Manual,960000.0,58172,1000000.0,4.0,0
291,2016,Honda,Amaze [2013-2016],1.2 S AT i-VTEC,Petrol,Ahmedabad,Automatic,525000.0,65979,721000.0,27.184466019417474,0
292,2022,Maruti Suzuki,Baleno,Alpha MT,Petrol,Ahmedabad,Manual,925000.0,6000,938000.0,1.3859275053304905,0
293,2022,Mahindra,XUV700,AX 5 Diesel MT 7 STR,Diesel,Ahmedabad,Manual,1875000.0,31288,1929000.0,2.7993779160186625,0
297,2022,Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid eCVT,Hybrid,Ahmedabad,Automatic (e-CVT),1900000.0,24000,1987000.0,4.378459989934575,0
298,2020,Kia,Seltos [2019-2022],HTX 1.5,Petrol,Ahmedabad,Manual,1275000.0,19000,1415000.0,9.89399293286219,0
299,2022,Hyundai,Alcazar,Signature (O) 7 Seater 1.5 Diesel AT,Diesel,Ahmedabad,Automatic (TC),1875000.0,40586,2093000.0,10.415671285236503,0
302,2019,Jeep,Compass [2017-2021],Sport Plus 1.4 Petrol,Petrol,Ahmedabad,Manual,1090000.0,34000,1651000.0,33.9794064203513,0
303,2021,Land Rover,Discovery [2014-2017],SE,Diesel,Ahmedabad,Automatic,5400000.0,30000,10500000.0,48.57142857142857,0
304,2015,Maruti Suzuki,Swift DZire [2011-2015],VDI,Diesel,Ahmedabad,Manual,495000.0,62000,684000.0,27.631578947368425,0
305,2014,Toyota,Fortuner [2012-2016],3.0 4x2 AT,Diesel,Ahmedabad,Automatic,1475000.0,75000,2647000.0,44.27653947865508,0
306,2021,Toyota,Urban Cruiser,Premium Grade MT,Petrol,Ahmedabad,Manual,875000.0,50000,1000000.0,12.5,0
308,2022,Mahindra,XUV700,AX 7 Diesel AT 7 STR,Diesel,Ahmedabad,Automatic (TC),2351000.0,66955,2369000.0,0.7598142676234698,0
310,2017,Porsche,Cayenne,Diesel,Diesel,Ahmedabad,Automatic,5800000.0,57000,11900000.0,51.26050420168067,0
311,2022,MG,Gloster,Savvy 6 STR 2.0 Twin Turbo 4WD,Diesel,Ahmedabad,Automatic (TC),3600000.0,24000,4316000.0,16.589434661723818,0
312,2018,Mahindra,Marazzo [2018-2020],M6 7 STR,Diesel,Ahmedabad,Manual,775000.0,35000,1309000.0,40.79449961802903,0
315,2016,Honda,City [2014-2017],E,Petrol,Ahmedabad,Manual,590000.0,81000,841000.0,29.845422116527942,0
317,2015,Mahindra,XUV500 [2015-2018],W10,Diesel,Ahmedabad,Manual,825000.0,103747,1683000.0,50.98039215686274,0
318,2017,Maruti Suzuki,Vitara Brezza [2016-2020],VDi,Diesel,Ahmedabad,Manual,790000.0,75498,846000.0,6.619385342789598,0
319,2022,Maruti Suzuki,Celerio,VXi,Petrol,Ahmedabad,Manual,530000.0,48020,583000.0,9.090909090909092,0
321,2021,Mahindra,XUV500,W11,Diesel,Ahmedabad,Manual,1575000.0,85000,1722000.0,8.536585365853659,0
323,2016,Honda,Jazz,V,Diesel,Ahmedabad,Manual,450000.0,75000,811000.0,44.512946979038226,0
324,2020,Audi,A4,Premium 40 TFSI,Petrol,Ahmedabad,Automatic (DCT),2450000.0,20000,4534000.0,45.963828848698725,0
329,2021,Kia,Seltos [2019-2022],HTX IVT 1.5 [2019-2020],Petrol,Ahmedabad,Automatic (CVT),1395000.0,19000,1409000.0,0.99361249112846,0
331,2018,Hyundai,Creta [2018-2019],SX 1.6 AT CRDi,Diesel,Ahmedabad,Automatic,1075000.0,85000,1500000.0,28.333333333333332,0
332,2015,Audi,Q3 [2012-2015],2.0 TDI quattro Premium,Diesel,Ahmedabad,Automatic,1451000.0,121000,3462000.0,58.087810514153674,0
333,2022,Maruti Suzuki,Celerio,ZXi,Petrol,Ahmedabad,Manual,551000.0,30000,611000.0,9.819967266775777,0
334,2020,Kia,Seltos [2019-2022],GTX Plus AT 1.4 [2019-2020],Petrol,Ahmedabad,Automatic,1411000.0,52937,1729000.0,18.392134181607865,0
335,2019,Mahindra,XUV500,W7,Diesel,Ahmedabad,Manual,1075000.0,72000,1559000.0,31.04554201411161,0
337,2018,Honda,WR-V [2017-2020],VX MT Petrol,Petrol,Ahmedabad,Manual,725000.0,54000,940000.0,22.872340425531913,0
338,2020,Maruti Suzuki,Swift,LXi,Petrol,Ahmedabad,Manual,575000.0,30232,599000.0,4.006677796327212,0
339,2022,Maruti Suzuki,Wagon R,ZXI Plus 1.2,Petrol,Ahmedabad,Manual,650000.0,9385,675000.0,3.7037037037037033,0
341,2019,Tata,Nexon [2017-2020],XM,Petrol,Ahmedabad,Manual,675000.0,55000,771000.0,12.45136186770428,0
342,2017,Honda,WR-V [2017-2020],VX MT Diesel,Diesel,Ahmedabad,Manual,699000.0,80156,1046000.0,33.17399617590822,0
343,2019,MG,Hector [2019-2021],Sharp 1.5 DCT Petrol,Petrol,Ahmedabad,Automatic (DCT),1380000.0,26032,1757000.0,21.457029026750142,0
344,2020,BMW,X1 [2016-2020],xDrive20d M Sport,Diesel,Ahmedabad,Automatic,2699000.0,60230,4570000.0,40.94091903719912,0
347,2020,Kia,Sonet [2020-2022],GTX Plus 1.5,Diesel,Ahmedabad,Manual,1111000.0,50450,1284000.0,13.473520249221183,0
349,2022,Tata,Altroz,XZ Petrol,Petrol,Ahmedabad,Manual,825000.0,22060,860000.0,4.069767441860465,0
351,2021,Tata,Safari [2021-2023],XT [2021-2022],Diesel,Ahmedabad,Manual,1590000.0,56000,1799000.0,11.617565314063368,0
352,2021,Mahindra,XUV700,AX 5 Petrol AT 5 STR,Petrol,Ahmedabad,Automatic (TC),1850000.0,32542,1949000.0,5.079527963057978,0
353,2022,Tata,Punch,Accomplished AMT,Petrol,Ahmedabad,Automatic (AMT),825000.0,8671,845000.0,2.366863905325444,0
354,2019,Renault,Duster [2019-2020],RXS Opt CVT,Petrol,Ahmedabad,Automatic (CVT),790000.0,40253,1000000.0,21.0,0
356,2016,BMW,X1 [2010-2012],sDrive20d,Diesel,Ahmedabad,Automatic,1680000.0,100000,2580000.0,34.883720930232556,0
357,2017,Honda,City [2014-2017],E,Diesel,Ahmedabad,Manual,650000.0,68000,841000.0,22.711058263971463,0
358,2017,Hyundai,Grand i10,Sportz (O) AT 1.2 Kappa VTVT [2017-2018],Petrol,Ahmedabad,Automatic,500000.0,65000,711000.0,29.676511954992968,0
359,2018,Jeep,Compass,Limited (O) 2.0 Diesel,Diesel,Ahmedabad,Manual,1191000.0,49000,2619000.0,54.52462772050401,0
360,2018,Toyota,Fortuner [2016-2021],2.8 4x2 MT,Diesel,Ahmedabad,Manual,2550000.0,91000,3069000.0,16.911045943304007,0
361,2021,Hyundai,Venue [2019-2022],SX 1.0 Turbo,Petrol,Ahmedabad,Manual,890000.0,39000,1021000.0,12.830558276199804,0
362,2017,Volkswagen,Polo,GT,Petrol,Ahmedabad,Automatic (TC),681000.0,55700,1024000.0,33.49609375,0
363,2017,Toyota,Innova Crysta [2016-2020],2.8 GX AT 7 STR [2016-2020],Diesel,Ahmedabad,Automatic,1690000.0,77000,1762000.0,4.0862656072644725,0
365,2014,Hyundai,Xcent,E,Petrol,Ahmedabad,Manual,425000.0,46000,581000.0,26.850258175559382,0
367,2021,MG,Hector Plus [2020-2023],Sharp 1.5 Petrol Turbo CVT 6-STR,Petrol,Ahmedabad,Automatic (DCT),1650000.0,22000,2079000.0,20.634920634920633,0
368,2019,Hyundai,Creta [2015-2017],1.6 SX,Diesel,Ahmedabad,Manual,1250000.0,95000,1266000.0,1.263823064770932,0
369,2021,Hyundai,Venue [2019-2022],SX 1.5 (O) CRDi Dual Tone,Diesel,Ahmedabad,Manual,1130000.0,44000,1150000.0,1.7391304347826086,0
370,2017,Jeep,Compass,Longitude (O) 2.0 Diesel,Diesel,Ahmedabad,Manual,895000.0,65000,2469000.0,63.75050627784529,0
373,2022,Kia,Seltos,GTX Plus 1.5 Diesel AT,Diesel,Ahmedabad,Automatic (TC),1650000.0,60050,2000000.0,17.5,0
374,2021,MG,Hector Plus [2020-2023],Sharp 1.5 Petrol Turbo CVT 6-STR,Petrol,Ahmedabad,Automatic (DCT),1499000.0,67858,2079000.0,27.898027898027898,0
377,2021,Maruti Suzuki,Brezza,VXi,Petrol,Ahmedabad,Manual,890000.0,27000,969000.0,8.152734778121776,0
378,2016,Toyota,Fortuner [2016-2021],2.8 4x4 AT,Diesel,Ahmedabad,Automatic (TC),1650000.0,110000,3445000.0,52.1044992743106,0
380,2021,Jeep,Compass,Longitude 2.0 Diesel,Diesel,Ahmedabad,Manual,1475000.0,36000,2219000.0,33.52861649391618,0
381,2016,Hyundai,Grand i10 [2013-2017],Asta AT 1.2 Kappa VTVT (O) [2016-2017],Petrol,Ahmedabad,Automatic,490000.0,72000,697000.0,29.6987087517934,0
382,2019,Hyundai,Creta [2018-2019],SX 1.6 AT Petrol,Petrol,Ahmedabad,Automatic,1121000.0,40000,1356000.0,17.330383480825958,0
383,2016,Honda,City [2014-2017],E,Petrol,Ahmedabad,Manual,621000.0,68498,841000.0,26.159334126040427,0
384,2018,Volkswagen,Polo,GT,Petrol,Ahmedabad,Automatic (TC),711000.0,83000,1024000.0,30.56640625,0
385,2018,Maruti Suzuki,Baleno [2015-2019],Delta 1.2,Petrol,Ahmedabad,Manual,575000.0,58000,625000.0,8.0,0
386,2015,Honda,Mobilio,V (O) Diesel,Diesel,Ahmedabad,Manual,500000.0,70000,1130000.0,55.75221238938053,0
391,2019,Maruti Suzuki,Vitara Brezza [2016-2020],VDi,Diesel,Ahmedabad,Manual,755000.0,38000,846000.0,10.756501182033098,0
393,2021,BMW,X5 [2014-2019],M,Petrol,Ahmedabad,Automatic,8000000.0,14000,17700000.0,54.80225988700565,0
396,2014,Audi,A6[2011-2015],2.0 TDI Premium,Diesel,Ahmedabad,Automatic,1499000.0,64601,4649000.0,67.75650677565068,0
400,2020,Honda,Amaze [2013-2016],1.5 S i-DTEC,Diesel,Ahmedabad,Manual,650000.0,62000,723000.0,10.096818810511756,0
401,2014,Nissan,Terrano [2013-2017],XL (D),Diesel,Ahmedabad,Manual,425000.0,72001,1170000.0,63.67521367521367,0
403,2018,Mahindra,Verito,E D6 [2016-2019],Electric,Ahmedabad,Automatic,365000.0,42000,1180000.0,69.0677966101695,0
405,2020,Volkswagen,Ameo,Trendline 1.5L (D),Diesel,Ahmedabad,Manual,525000.0,39000,716000.0,26.675977653631282,0
407,2020,Tata,Nexon [2017-2020],XZ,Petrol,Ahmedabad,Manual,685000.0,44000,876000.0,21.80365296803653,0
409,2018,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Ahmedabad,Manual,900000.0,52000,1266000.0,28.90995260663507,0
410,2019,Maruti Suzuki,Vitara Brezza [2016-2020],VDi,Diesel,Ahmedabad,Manual,800000.0,53000,846000.0,5.4373522458628845,0
411,2017,Maruti Suzuki,Ignis [2017-2019],Delta 1.3 Diesel [2017-2018],Diesel,Ahmedabad,Manual,465000.0,49000,639000.0,27.230046948356808,0
412,2016,Honda,Brio,VX AT,Petrol,Ahmedabad,Automatic,510000.0,70016,690000.0,26.08695652173913,0
413,2021,Tata,Harrier [2019-2023],XZ,Diesel,Ahmedabad,Manual,1850000.0,42000,1913000.0,3.293256664924203,0
414,2018,Maruti Suzuki,Celerio,ZXi,Petrol,Ahmedabad,Manual,425000.0,55000,611000.0,30.441898527004913,0
416,2022,Kia,Carens [2022-2023],Luxury Plus 1.5 Diesel 7 STR,Diesel,Ahmedabad,Manual,1751000.0,25000,1755000.0,0.2279202279202279,0
417,2020,Skoda,Rapid,Style 1.5 TDI,Diesel,Ahmedabad,Manual,975000.0,71000,1118000.0,12.790697674418606,0
418,2021,Toyota,Urban Cruiser,High Grade MT,Petrol,Ahmedabad,Manual,850000.0,48000,977000.0,12.99897645854657,0
419,2018,Maruti Suzuki,Baleno [2019-2022],Zeta,Petrol,Ahmedabad,Manual,575000.0,50000,747000.0,23.025435073627847,0
421,2018,Hyundai,Creta [2017-2018],SX Plus 1.6 AT CRDI,Diesel,Ahmedabad,Automatic,1075000.0,85000,1468000.0,26.771117166212534,0
422,2019,Hyundai,Creta [2017-2018],SX Plus 1.6  Petrol,Petrol,Ahmedabad,Manual,1025000.0,59000,1205000.0,14.937759336099585,0
423,2017,Toyota,Innova Crysta [2016-2020],2.8 GX AT 8 STR [2016-2020],Diesel,Ahmedabad,Automatic,1491000.0,72892,1767000.0,15.619694397283531,0
424,2016,Renault,Duster [2016-2019],110 PS RXL 4X2 MT,Diesel,Ahmedabad,Manual,551000.0,72000,1152000.0,52.170138888888886,0
425,2019,Hyundai,Elite i20 [2019-2020],Magna Plus 1.2,Petrol,Ahmedabad,Manual,650000.0,69000,657000.0,1.06544901065449,0
426,2015,Audi,A4 [2013-2016],2.0 TDI (177bhp) Premium,Diesel,Ahmedabad,Automatic,1395000.0,76000,3664000.0,61.92685589519651,0
427,2015,Maruti Suzuki,Ciaz [2014-2017],ZXi,Petrol,Ahmedabad,Manual,551000.0,65000,913000.0,39.64950711938664,0
428,2016,Hyundai,Creta [2015-2017],1.6 E Petrol,Petrol,Ahmedabad,Manual,751000.0,85000,943000.0,20.360551431601273,0
429,2018,Toyota,Innova Crysta [2016-2020],2.4 VX 7 STR,Diesel,Ahmedabad,Manual,1750000.0,104000,2090000.0,16.267942583732058,0
430,2018,Maruti Suzuki,Vitara Brezza [2016-2020],ZDi,Diesel,Ahmedabad,Manual,791000.0,63000,908000.0,12.885462555066079,0
431,2018,BMW,X5 [2012-2014],xDrive 30d,Diesel,Ahmedabad,Automatic,6000000.0,16000,7841000.0,23.479148067848488,0
433,2019,Hyundai,Creta [2018-2019],SX 1.6 AT Petrol,Petrol,Ahmedabad,Automatic,1200000.0,27000,1356000.0,11.504424778761061,0
434,2014,Honda,Brio,S MT,Petrol,Ahmedabad,Manual,325000.0,44000,532000.0,38.90977443609023,0
438,2021,Maruti Suzuki,Brezza,VXi,Petrol,Ahmedabad,Manual,755000.0,3300,969000.0,22.084623323013417,0
440,2020,Kia,Carnival,Limousine Plus 7 STR,Diesel,Ahmedabad,Automatic (TC),2790000.0,24000,3548000.0,21.3641488162345,0
441,2015,DC,Avanti,Standard,Petrol,Ahmedabad,Manual,1750000.0,11000,3417000.0,48.78548434299093,0
442,2024,Mahindra,Thar,LX Convertible Top Diesel AT 4WD,Diesel,Ahmedabad,Automatic (TC),1590000.0,4900,1715000.0,7.288629737609329,0
444,2018,Jeep,Compass [2017-2021],Limited 2.0 Diesel,Diesel,Ahmedabad,Manual,1150000.0,60100,1973000.0,41.71312721743538,0
445,2014,Skoda,Rapid [2014-2015],1.5 TDI CR Ambition,Diesel,Ahmedabad,Manual,590000.0,88000,944000.0,37.5,0
446,2014,Tata,Zest,XT Petrol,Petrol,Ahmedabad,Manual,275000.0,57000,730000.0,62.328767123287676,0
448,2019,Renault,Captur,RXE Petrol,Petrol,Ahmedabad,Manual,475000.0,48000,950000.0,50.0,0
449,2018,Toyota,Corolla Altis,G Petrol,Petrol,Ahmedabad,Manual,870000.0,85000,1646000.0,47.1445929526124,0
450,2019,Hyundai,Venue [2019-2022],SX Plus 1.0 AT Petrol [2019-2020],Petrol,Ahmedabad,Automatic,1050000.0,10000,1112000.0,5.575539568345324,0
453,2019,Mahindra,KUV100 [2016-2017],K2 D 6 STR,Diesel,Ahmedabad,Manual,490000.0,43495,572000.0,14.335664335664337,0
456,2014,Hyundai,i20 [2008-2010],Sportz 1.2 BS-IV,Petrol,Ahmedabad,Manual,415000.0,87000,598000.0,30.60200668896321,0
458,2022,MG,Astor,Super EX 1.5 MT [2021-2023],Petrol,Ahmedabad,Manual,1190000.0,8811,1220000.0,2.459016393442623,0
461,2018,Hyundai,Creta [2017-2018],E Plus 1.4 CRDI,Diesel,Ahmedabad,Manual,965000.0,65000,1000000.0,3.5000000000000004,0
462,2014,Honda,Mobilio,V Diesel,Diesel,Ahmedabad,Manual,550000.0,60000,1074000.0,48.78957169459962,0
463,2015,Maruti Suzuki,Celerio,ZXi,Petrol,Ahmedabad,Manual,400000.0,51000,611000.0,34.53355155482815,0
464,2016,Honda,Jazz,V,Petrol,Ahmedabad,Manual,490000.0,53000,811000.0,39.58076448828607,0
465,2022,Tata,Tiago,XT,Petrol,Ahmedabad,Manual,600000.0,21000,640000.0,6.25,0
466,2019,Hyundai,Creta [2017-2018],E Plus 1.4 CRDI,Diesel,Ahmedabad,Manual,980000.0,70000,1000000.0,2.0,0
467,2023,Maruti Suzuki,Alto K10,VXi,Petrol,Ahmedabad,Manual,475000.0,9200,506000.0,6.126482213438735,0
469,2018,Honda,City [2014-2017],E,Petrol,Ahmedabad,Manual,751000.0,46000,841000.0,10.70154577883472,0
470,2018,Hyundai,Tucson [2016-2020],GL 2WD AT Diesel,Diesel,Ahmedabad,Automatic,1351000.0,80000,2365000.0,42.87526427061311,0
471,2017,Honda,Jazz,V,Petrol,Ahmedabad,Manual,600000.0,44000,811000.0,26.017262638717632,0
472,2017,Maruti Suzuki,Ciaz [2014-2017],ZDi+ SHVS,Diesel,Ahmedabad,Manual,575000.0,73000,1063000.0,45.90780809031044,0
474,2019,Mahindra,XUV500,W7,Diesel,Ahmedabad,Manual,975000.0,80700,1559000.0,37.459910198845414,0
475,2022,Tata,Harrier [2019-2023],XT,Diesel,Ahmedabad,Manual,1690000.0,64500,1773000.0,4.681331077270164,0
478,2016,Honda,Jazz,V,Petrol,Ahmedabad,Manual,565000.0,55000,811000.0,30.33292231812577,0
479,2017,Maruti Suzuki,Celerio,ZXi,Petrol,Ahmedabad,Manual,460000.0,48000,611000.0,24.713584288052374,0
482,2022,Maruti Suzuki,Baleno,Alpha MT,Petrol,Ahmedabad,Manual,890000.0,32000,938000.0,5.11727078891258,0
483,2019,Jaguar,XE [2016-2019],Portfolio,Petrol,Ahmedabad,Automatic,2400000.0,66000,4652000.0,48.40928632846088,0
484,2019,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Ahmedabad,Manual,1075000.0,69000,1266000.0,15.086887835703003,0
485,2018,Hyundai,Grand i10,Sportz (O) U2 1.2 CRDi [2017-2018],Diesel,Ahmedabad,Manual,475000.0,84000,701000.0,32.23965763195435,0
486,2019,Mahindra,XUV500,W7,Diesel,Ahmedabad,Manual,1075000.0,68000,1559000.0,31.04554201411161,0
487,2014,Honda,Amaze [2013-2016],1.5 VX i-DTEC,Diesel,Ahmedabad,Manual,411000.0,63000,803000.0,48.81693648816937,0
490,2019,Tata,Harrier [2019-2023],XM,Diesel,Ahmedabad,Manual,1290000.0,72200,1643000.0,21.485088253195375,0
493,2022,Toyota,Innova Crysta [2020-2023],GX 2.7 8 STR,Petrol,Ahmedabad,Manual,1800000.0,20500,1814000.0,0.7717750826901874,0
494,2019,Toyota,Glanza,E,Petrol,Ahmedabad,Manual,675000.0,62000,686000.0,1.6034985422740524,0
495,2018,Hyundai,Creta [2017-2018],E Plus 1.4 CRDI,Diesel,Ahmedabad,Manual,890000.0,72000,1000000.0,11.0,0
496,2014,Volkswagen,Vento [2010-2012],Highline Diesel,Diesel,Ahmedabad,Manual,425000.0,113000,1026000.0,58.57699805068226,0
497,2018,Hyundai,Santro,Sportz,Petrol,Ahmedabad,Manual,391000.0,68000,572000.0,31.643356643356647,0
499,2017,Hyundai,Grand i10,Magna AT 1.2 Kappa VTVT,Petrol,Ahmedabad,Automatic,500000.0,42000,657000.0,23.896499238964992,0
500,2016,Maruti Suzuki,Vitara Brezza [2016-2020],ZDi,Diesel,Ahmedabad,Manual,600000.0,97000,908000.0,33.92070484581498,0
501,2014,Hyundai,i20 [2008-2010],Sportz 1.4 CRDI 6 Speed BS-IV,Diesel,Ahmedabad,Manual,440000.0,66300,722000.0,39.05817174515235,0
503,2019,BMW,X1 [2010-2012],sDrive20d,Diesel,Ahmedabad,Automatic,2400000.0,75000,2580000.0,6.976744186046512,0
504,2017,Maruti Suzuki,Ignis,Delta 1.2 MT,Petrol,Ahmedabad,Manual,410000.0,58000,638000.0,35.73667711598746,0
505,2019,Toyota,Camry,Hybrid,Hybrid,Ahmedabad,Automatic (e-CVT),3300000.0,63000,4617000.0,28.52501624431449,0
506,2016,Renault,Kwid [2015-2019],1.0 RXT [2016-2019],Petrol,Ahmedabad,Manual,220000.0,51000,403000.0,45.40942928039702,0
510,2022,Hyundai,Venue,SX 1.5 CRDi,Diesel,Ahmedabad,Manual,1170000.0,20596,1237000.0,5.416329830234439,0
513,2019,Hyundai,Venue [2019-2022],SX 1.4 (O) CRDi,Diesel,Ahmedabad,Manual,990000.0,67000,1085000.0,8.755760368663594,0
514,2020,Kia,Seltos [2019-2022],HTX 1.5,Diesel,Ahmedabad,Manual,1290000.0,67000,1415000.0,8.8339222614841,0
516,2016,Audi,Q3 [2012-2015],35 TDI Premium,Diesel,Ahmedabad,Automatic,1750000.0,72000,3375000.0,48.148148148148145,0
517,2023,MG,Astor,Sharp EX 1.5 MT [2022-2023],Petrol,Ahmedabad,Manual,1325000.0,21000,1476000.0,10.230352303523036,0
518,2016,Honda,City [2014-2017],E,Diesel,Ahmedabad,Manual,571000.0,65590,841000.0,32.10463733650416,0
524,2017,Volkswagen,Vento,Comfortline 1.5 (D),Diesel,Ahmedabad,Manual,750000.0,90000,999000.0,24.924924924924923,0
527,2019,Kia,Seltos [2019-2022],HTK Plus 1.5,Petrol,Ahmedabad,Manual,1090000.0,68484,1235000.0,11.740890688259109,0
529,2019,Maruti Suzuki,Baleno [2015-2019],Delta 1.2,Petrol,Ahmedabad,Manual,560000.0,85000,625000.0,10.4,0
530,2019,Hyundai,Elite i20 [2017-2018],Magna Executive 1.2,Petrol,Ahmedabad,Manual,525000.0,52000,602000.0,12.790697674418606,0
532,2014,Hyundai,i10 [2007-2010],Era,Petrol,Ahmedabad,Manual,175000.0,82000,392000.0,55.35714285714286,0
533,2015,Honda,City [2014-2017],E,Diesel,Ahmedabad,Manual,575000.0,58000,841000.0,31.62901307966706,0
534,2018,Ford,Endeavour [2016-2019],Titanium 3.2 4x4 AT,Diesel,Ahmedabad,Automatic,2150000.0,75000,3352000.0,35.859188544152744,0
535,2017,Jeep,Compass,Longitude (O) 2.0 Diesel,Diesel,Ahmedabad,Manual,825000.0,50000,2469000.0,66.58566221142162,0
536,2015,Honda,City [2014-2017],E,Petrol,Ahmedabad,Manual,571000.0,60389,841000.0,32.10463733650416,0
538,2021,Maruti Suzuki,Swift,VXi,Petrol,Ahmedabad,Manual,675000.0,37920,700000.0,3.571428571428571,0
539,2019,Maruti Suzuki,S-Cross [2014-2017],Zeta 1.3,Diesel,Ahmedabad,Manual,890000.0,39000,968000.0,8.057851239669422,0
540,2020,Maruti Suzuki,Swift DZire [2011-2015],LDI,Diesel,Ahmedabad,Manual,591000.0,85000,625000.0,5.4399999999999995,0
541,2017,Audi,Q3 [2012-2015],35 TDI Premium,Diesel,Ahmedabad,Automatic,2150000.0,57000,3375000.0,36.2962962962963,0
542,2021,BMW,X1 [2020-2023],sDrive20i Tech Edition,Petrol,Ahmedabad,Automatic (DCT),3300000.0,26000,4300000.0,23.25581395348837,0
544,2019,Mahindra,Marazzo [2018-2020],M4 8 STR,Diesel,Ahmedabad,Manual,810000.0,35000,1165000.0,30.472103004291846,0
545,2019,Mahindra,XUV500,W7,Diesel,Ahmedabad,Manual,1190000.0,72000,1559000.0,23.669018601667734,0
548,2021,Land Rover,Range Rover Velar [2017-2023],S R-Dynamic 2.0 Diesel,Diesel,Ahmedabad,Automatic (TC),7350000.0,444,8941000.0,17.79443015322671,0
